id;time_start;time_end;act;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11;objective
260;26/10/2004;26/10/2004;func_175;cat_3;cat_04;cat_468;cat_2;cat_01;cat_1;cat_3;0.12;1;0.25;0.1552706;0.025706841
260;22/08/2005;25/08/2005;func_187;cat_3;cat_05;cat_468;cat_2;cat_01;cat_1;cat_3;0.12;1;0.25;0.1552706;0.126545734
347;3/07/2004;2/07/2005;func_155;cat_3;cat_02;cat_134;cat_2;cat_01;cat_4;cat_4;0.08;1;0.33;0.1443562;0.418285786
699;27/05/2005;27/05/2005;func_149;cat_7;cat_04;cat_136;cat_2;cat_01;cat_1;cat_3;0;1;0.67;0.251634;0.040860957
519;24/11/2004;10/05/2006;func_039;cat_3;cat_02;cat_156;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.1433451;0.593943395
519;7/06/2004;24/11/2004;func_131;cat_3;cat_02;cat_156;cat_2;cat_01;cat_4;cat_3;0.16;1;0.75;0.2587327;0.230719756
519;5/01/2004;7/06/2004;func_239;cat_3;cat_02;cat_156;cat_2;cat_01;cat_4;cat_3;0.12;1;0.67;0.1983791;0.218164048
306;23/10/2003;21/09/2004;func_010;cat_3;cat_02;cat_105;cat_2;cat_01;cat_4;cat_4;0.16;0.8;0.42;0.1533092;0.386337337
306;21/09/2004;9/12/2005;func_039;cat_3;cat_02;cat_105;cat_2;cat_01;cat_4;cat_4;0.08;1;0.33;0.1406725;0.503364809
1214;26/10/2004;15/10/2005;func_155;cat_3;cat_23;cat_056;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.2019157;0.407313748
625;19/11/2004;26/10/2005;func_155;cat_8;cat_08;cat_375;cat_2;cat_01;cat_1;cat_2;0.04;1;0.33;0.1811765;0.393078771
42;6/02/2004;4/09/2004;func_112;cat_4;cat_05;cat_406;cat_1;cat_01;cat_4;cat_3;0.08;1;0.5;0.1607111;0.264492337
42;4/09/2004;27/07/2005;func_197;cat_4;cat_05;cat_450;cat_1;cat_01;cat_4;cat_3;0.04;1;0.42;0.141485;0.377606821
861;5/08/2004;20/04/2006;func_177;cat_2;cat_15;cat_017;cat_2;cat_01;cat_4;cat_3;0.12;1;0.33;0.161615;0.672997295
340;5/12/2004;5/01/2006;func_155;cat_8;cat_11;cat_145;cat_2;cat_01;cat_4;cat_4;0.08;0.9;0.33;0.1750837;0.452269174
411;25/08/2005;18/12/2005;func_149;cat_7;cat_05;cat_408;cat_2;cat_01;cat_4;cat_3;0;1;0.67;0.2254902;0.190379603
55;17/09/2005;23/09/2006;func_155;cat_3;cat_02;cat_129;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.1497013;0.424443984
55;6/03/2005;17/09/2005;func_187;cat_3;cat_02;cat_129;cat_2;cat_01;cat_4;cat_2;0.12;1;0.42;0.1685804;0.252006222
717;27/11/2004;2/06/2006;func_001;cat_2;cat_04;cat_165;cat_2;cat_01;cat_4;cat_2;0.04;1;0.33;0.1767706;0.611884524
316;16/07/2003;12/09/2005;func_177;cat_2;cat_07;cat_426;cat_1;cat_01;cat_4;cat_3;0.2;1;0.33;0.1563098;0.773875549
1185;18/12/2004;12/12/2005;func_005;cat_4;cat_04;cat_190;cat_1;cat_01;cat_4;cat_3;0.04;1;0.17;0.1223366;0.41246327
1185;25/07/2003;31/12/2003;func_105;cat_4;cat_04;cat_190;cat_1;cat_01;cat_4;cat_3;0.08;1;0.42;0.1408791;0.221951691
1185;31/12/2003;18/12/2004;func_239;cat_4;cat_04;cat_191;cat_1;cat_01;cat_4;cat_4;0.2;1;0.5;0.1611275;0.406398474
682;12/04/2004;14/01/2005;func_155;cat_3;cat_17;cat_418;cat_2;cat_01;cat_3;cat_2;0.12;0.8;0.33;0.1671725;0.326704438
1191;10/05/2005;3/09/2005;func_164;cat_4;cat_04;cat_145;cat_1;cat_01;cat_4;cat_2;0;1;0.17;0.124183;0.190379603
1071;14/07/2004;13/03/2005;func_041;cat_4;cat_05;cat_208;cat_2;cat_01;cat_4;cat_3;0.2;1;0.58;0.1864314;0.292953622
1071;6/02/2004;14/07/2004;func_112;cat_4;cat_05;cat_373;cat_2;cat_01;cat_4;cat_3;0.12;1;0.5;0.1557275;0.221951691
1071;13/03/2005;5/09/2005;func_197;cat_4;cat_04;cat_208;cat_2;cat_01;cat_4;cat_3;0.08;1;0.42;0.141485;0.235451944
1160;26/07/2004;26/05/2006;func_000;cat_2;cat_08;cat_386;cat_2;cat_01;cat_4;cat_3;0.2;1;0.33;0.1520137;0.7067876
1160;24/12/2002;26/07/2004;func_177;cat_2;cat_08;cat_386;cat_2;cat_01;cat_4;cat_3;0.2;1;0.33;0.1520137;0.636796941
140;24/03/2005;22/03/2006;func_000;cat_3;cat_02;cat_415;cat_1;cat_01;cat_4;cat_3;0.04;1;0.33;0.1365641;0.417009132
140;3/08/2004;24/03/2005;func_010;cat_3;cat_02;cat_415;cat_1;cat_01;cat_4;cat_3;0.16;1;0.42;0.1587941;0.285354345
140;15/02/2004;3/08/2004;func_083;cat_3;cat_02;cat_415;cat_1;cat_01;cat_4;cat_3;0.24;1;0.5;0.1763458;0.230719756
140;22/03/2006;1/02/2007;func_084;cat_3;cat_02;cat_415;cat_1;cat_01;cat_4;cat_3;0.28;1;0.58;0.1960856;0.366007775
140;1/02/2007;16/06/2008;func_162;cat_3;cat_02;cat_415;cat_1;cat_01;cat_4;cat_3;0.04;1;0.33;0.1365641;0.563900238
620;29/04/2004;18/04/2005;func_227;cat_4;cat_04;cat_207;cat_1;cat_01;cat_4;cat_3;0.04;1;0.42;0.1516967;0.406969021
244;3/09/2005;6/08/2006;func_155;cat_3;cat_02;cat_141;cat_2;cat_01;cat_4;cat_3;0;0.6;0.33;0.1451569;0.388618358
244;10/05/2005;3/09/2005;func_164;cat_4;cat_04;cat_149;cat_2;cat_01;cat_4;cat_3;0;1;0.17;0.124183;0.190379603
231;14/06/2003;14/06/2003;func_015;cat_3;cat_16;cat_309;cat_2;cat_01;cat_7;cat_3;0;1;0.25;0.1146281;0.040860957
231;14/06/2003;25/06/2004;func_039;cat_3;cat_16;cat_309;cat_2;cat_01;cat_7;cat_3;0.04;1;0.33;0.1408092;0.431374761
231;25/06/2004;31/08/2004;func_187;cat_3;cat_16;cat_309;cat_2;cat_01;cat_7;cat_3;0.16;0.8;0.42;0.1882248;0.160037772
716;3/12/2003;17/11/2004;func_234;cat_7;cat_04;cat_224;cat_1;cat_01;cat_4;cat_3;0.04;1;0.17;0.1526333;0.402444311
375;11/02/2003;16/06/2003;func_015;cat_3;cat_16;cat_314;cat_2;cat_01;cat_4;cat_3;0;1;0.25;0.1232922;0.196768068
375;5/10/2004;30/03/2005;func_039;cat_3;cat_19;cat_314;cat_2;cat_01;cat_4;cat_4;0.08;1;0.42;0.143919;0.235777644
375;16/06/2003;5/10/2004;func_166;cat_3;cat_16;cat_314;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1339216;0.537881102
375;30/03/2005;16/02/2006;func_239;cat_3;cat_01;cat_314;cat_2;cat_01;cat_4;cat_4;0.04;0.8;0.67;0.2046216;0.37419429
609;23/02/2004;6/01/2005;func_039;cat_3;cat_03;cat_359;cat_2;cat_01;cat_4;cat_3;0;1;0.33;0.1503268;0.3685248
609;6/01/2005;29/11/2006;func_155;cat_3;cat_03;cat_361;cat_2;cat_01;cat_4;cat_4;0.2;0.8;0.33;0.1695464;0.72192397
635;15/02/2004;18/06/2004;func_039;cat_3;cat_02;cat_113;cat_2;cat_01;cat_1;cat_3;0;1;0.33;0.1372549;0.196768068
294;14/06/2003;3/02/2004;func_177;cat_2;cat_02;cat_086;cat_1;cat_01;cat_1;cat_3;0.08;1;0.33;0.1460183;0.285354345
680;3/02/2004;10/06/2004;func_039;cat_3;cat_02;cat_108;cat_1;cat_01;cat_1;cat_3;0;1;0.33;0.1503268;0.199262383
680;10/06/2004;9/12/2004;func_155;cat_3;cat_06;cat_108;cat_1;cat_01;cat_1;cat_3;0.08;1;0.33;0.1572843;0.240474551
680;21/08/2004;21/08/2004;func_187;cat_3;cat_06;cat_108;cat_1;cat_01;cat_1;cat_4;0.12;1;0.42;0.1708974;0.085339555
161;23/09/2004;1/04/2006;func_177;cat_2;cat_08;cat_395;cat_2;cat_01;cat_4;cat_2;0.12;1;0.33;0.1780974;0.615011454
110;4/04/2004;9/03/2006;func_163;cat_2;cat_04;cat_201;cat_1;cat_01;cat_4;cat_3;0.2;1;0.33;0.163666;0.728878221
888;21/08/2004;29/05/2005;func_112;cat_4;cat_02;cat_162;cat_2;cat_01;cat_1;cat_2;0.12;1;0.5;0.191919;0.330889583
729;17/12/2004;14/05/2005;func_225;cat_7;cat_04;cat_180;cat_1;cat_01;cat_3;cat_3;0;1;0.33;0.1437908;0.214252852
729;13/12/2004;17/12/2004;func_226;cat_7;cat_04;cat_180;cat_1;cat_01;cat_3;cat_3;0.12;1;0.42;0.1591183;0.126545734
740;25/06/2004;18/08/2005;func_177;cat_2;cat_09;cat_244;cat_2;cat_01;cat_1;cat_3;0.16;1;0.33;0.1740497;0.477735344
871;31/05/2004;6/11/2004;func_027;cat_2;cat_09;cat_232;cat_2;cat_01;cat_4;cat_3;0.16;1;0.58;0.2492444;0.221951691
871;20/08/2005;20/06/2006;func_052;cat_2;cat_04;cat_232;cat_2;cat_01;cat_4;cat_3;0.12;1;0.58;0.2297288;0.355276067
871;20/06/2006;26/02/2007;func_105;cat_4;cat_04;cat_232;cat_2;cat_01;cat_4;cat_3;0.08;1;0.25;0.1500856;0.301137377
871;6/11/2004;20/08/2005;func_246;cat_2;cat_09;cat_232;cat_2;cat_01;cat_4;cat_3;0.24;1;0.58;0.262732;0.336698142
1012;4/04/2004;4/04/2004;func_038;cat_3;cat_09;cat_252;cat_2;cat_01;cat_1;cat_3;0.08;0.8;0.42;0.2911359;0.023712937
1012;4/04/2004;25/01/2005;func_039;cat_3;cat_09;cat_252;cat_2;cat_01;cat_1;cat_3;0.08;0.8;0.33;0.1408092;0.346353667
1120;15/12/2005;19/05/2007;func_010;cat_3;cat_02;cat_137;cat_2;cat_01;cat_4;cat_2;0.16;0.8;0.25;0.1552706;0.581520838
1120;26/04/2003;4/08/2004;func_039;cat_5;cat_02;cat_137;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1365641;0.527786611
1120;4/08/2004;15/12/2005;func_151;cat_5;cat_02;cat_137;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1365641;0.559601461
662;12/06/2005;18/04/2006;func_155;cat_3;cat_02;cat_060;cat_2;cat_01;cat_4;cat_2;0;0.6;0.33;0.1437908;0.361119944
642;20/02/2006;22/12/2007;func_000;cat_2;cat_04;cat_111;cat_2;cat_01;cat_4;cat_3;0.2;1;0.33;0.1439614;0.7067876
642;26/11/2008;24/04/2009;func_163;cat_2;cat_04;cat_111;cat_2;cat_01;cat_4;cat_3;0.2;1;0.33;0.1439614;0.214489306
642;9/12/2004;20/02/2006;func_177;cat_2;cat_06;cat_105;cat_2;cat_01;cat_4;cat_3;0.28;1;0.33;0.1632346;0.497862727
642;13/08/2004;9/12/2004;func_189;cat_2;cat_04;cat_190;cat_2;cat_01;cat_4;cat_4;0.4;1;0.42;0.1908327;0.192373507
642;22/12/2007;26/11/2008;func_189;cat_2;cat_04;cat_111;cat_2;cat_01;cat_4;cat_3;0.2;1;0.42;0.1535948;0.392934794
465;11/10/2004;11/10/2005;func_039;cat_3;cat_04;cat_192;cat_1;cat_01;cat_7;cat_3;0.04;1;0.33;0.1385915;0.418866964
465;12/04/2004;11/10/2004;func_155;cat_3;cat_04;cat_192;cat_1;cat_01;cat_7;cat_3;0.12;1;0.33;0.1454882;0.240474551
473;16/07/2003;13/01/2005;func_177;cat_2;cat_11;cat_152;cat_1;cat_01;cat_1;cat_4;0.2;1;0.33;0.1641621;0.607208883
223;11/07/2004;22/07/2005;func_174;cat_2;cat_10;cat_155;cat_1;cat_01;cat_4;cat_2;0.08;1;0.33;0.1849137;0.430728567
424;29/04/2004;29/04/2004;func_005;cat_2;cat_05;cat_429;cat_2;cat_01;cat_3;cat_2;0;1;0.25;0.1360294;0.025507152
424;29/04/2004;1/09/2004;func_177;cat_2;cat_05;cat_429;cat_2;cat_01;cat_3;cat_2;0;1;0.33;0.1345098;0.196768068
1171;16/06/2004;17/08/2005;func_174;cat_2;cat_03;cat_369;cat_2;cat_01;cat_4;cat_4;0.08;1;0.33;0.197098;0.484851907
1;19/11/2004;26/10/2005;func_155;cat_3;cat_04;cat_201;cat_2;cat_01;cat_1;cat_2;0.04;1;0.33;0.1647059;0.393078771
61;5/12/2004;12/10/2005;func_177;cat_2;cat_02;cat_124;cat_2;cat_01;cat_4;cat_3;0;1;0.33;0.1584967;0.361119944
791;15/01/2005;15/01/2006;func_155;cat_8;cat_18;cat_287;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.1862229;0.418479162
307;5/01/2004;4/07/2004;func_044;cat_7;cat_04;cat_169;cat_2;cat_01;cat_1;cat_2;0.12;1;0.75;0.2661471;0.240073715
1127;15/01/2005;13/06/2005;func_210;cat_4;cat_04;cat_164;cat_2;cat_01;cat_1;cat_3;0.04;1;0.67;0.2766013;0.214370948
739;25/08/2004;25/09/2005;func_177;cat_2;cat_03;cat_372;cat_2;cat_01;cat_1;cat_4;0.04;1;0.33;0.1390477;0.452517693
739;5/08/2004;25/08/2004;func_241;cat_2;cat_03;cat_372;cat_2;cat_01;cat_1;cat_4;0.16;1;0.67;0.2157647;0.134470711
954;2/08/2003;25/12/2004;func_177;cat_2;cat_11;cat_149;cat_2;cat_01;cat_4;cat_3;0.12;1;0.33;0.153049;0.573407048
299;24/01/2005;28/05/2005;func_000;cat_2;cat_06;cat_109;cat_1;cat_01;cat_3;cat_4;0.16;1;0.33;0.1437667;0.196613432
299;4/11/2003;24/01/2005;func_010;cat_3;cat_02;cat_109;cat_1;cat_01;cat_4;cat_2;0.12;1;0.42;0.1648379;0.506926867
299;24/12/2002;24/12/2002;func_177;cat_2;cat_06;cat_109;cat_1;cat_01;cat_3;cat_4;0.16;1;0.33;0.1437667;0.030101401
299;24/12/2002;4/11/2003;func_216;cat_2;cat_06;cat_109;cat_1;cat_01;cat_3;cat_4;0.16;1;0.42;0.1511229;0.365351334
712;2/08/2003;23/03/2004;func_177;cat_2;cat_04;cat_184;cat_2;cat_01;cat_1;cat_3;0.08;1;0.33;0.1573837;0.285602508
73;28/02/2003;4/02/2004;func_039;cat_7;cat_02;cat_141;cat_2;cat_01;cat_7;cat_3;0.04;1;0.33;0.1339216;0.392934794
232;23/08/2005;22/08/2006;func_000;cat_3;cat_13;cat_377;cat_2;cat_01;cat_4;cat_3;0.12;1;0.33;0.155081;0.418285786
232;19/02/2004;23/08/2005;func_038;cat_3;cat_03;cat_377;cat_2;cat_01;cat_4;cat_4;0.24;1;0.42;0.1742438;0.611516217
232;24/12/2002;8/07/2003;func_166;cat_3;cat_13;cat_377;cat_2;cat_01;cat_4;cat_3;0.12;1;0.33;0.155081;0.252006222
232;8/07/2003;19/02/2004;func_187;cat_3;cat_13;cat_377;cat_2;cat_01;cat_4;cat_3;0.16;1;0.42;0.1624176;0.27807603
190;3/12/2004;26/04/2005;func_000;cat_4;cat_02;cat_134;cat_2;cat_01;cat_4;cat_3;0.04;1;0.17;0.1455157;0.210719539
190;20/09/2003;14/01/2004;func_041;cat_4;cat_02;cat_134;cat_2;cat_01;cat_4;cat_2;0.2;1;0.58;0.1875288;0.190379603
190;14/01/2004;3/12/2004;func_112;cat_4;cat_02;cat_134;cat_2;cat_01;cat_4;cat_3;0.08;1;0.25;0.1554288;0.37527053
190;26/04/2005;3/06/2006;func_197;cat_4;cat_02;cat_134;cat_2;cat_01;cat_4;cat_3;0.04;1;0.17;0.1455157;0.459879067
91;26/10/2004;27/08/2005;func_223;cat_2;cat_04;cat_171;cat_2;cat_01;cat_4;cat_4;0.12;1;0.58;0.2285;0.35559799
737;5/07/2004;11/11/2005;func_105;cat_4;cat_04;cat_428;cat_2;cat_01;cat_4;cat_4;0.12;1;0.42;0.1830065;0.555731023
737;28/02/2003;5/07/2004;func_177;cat_7;cat_08;cat_428;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1392098;0.555419887
476;16/07/2007;29/05/2008;func_001;cat_2;cat_04;cat_165;cat_2;cat_01;cat_4;cat_2;0.16;1;0.33;0.1614542;0.3685248
476;8/09/2004;19/08/2005;func_157;cat_2;cat_04;cat_164;cat_2;cat_01;cat_4;cat_2;0.12;1;0.33;0.1596503;0.39769306
476;24/05/2006;16/07/2007;func_177;cat_2;cat_04;cat_164;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.1540373;0.476315227
476;6/05/2004;8/09/2004;func_208;cat_2;cat_04;cat_165;cat_2;cat_01;cat_4;cat_2;0.16;1;0.42;0.1699346;0.196768068
476;19/08/2005;24/05/2006;func_215;cat_2;cat_04;cat_165;cat_2;cat_01;cat_4;cat_2;0.24;1;0.42;0.1849889;0.327301264
69;9/02/2005;24/08/2005;func_210;cat_2;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0.04;0.9;0.67;0.319466;0.251812496
1192;1/01/2000;6/09/2002;func_000;cat_7;cat_04;cat_206;cat_1;cat_01;cat_4;cat_2;0.36;1;0.33;0.1794647;0.832841524
811;25/06/2004;21/10/2004;func_227;cat_4;cat_04;cat_456;cat_2;cat_01;cat_4;cat_3;0;1;0.42;0.1568627;0.19230678
754;21/01/2004;24/02/2005;func_187;cat_3;cat_04;cat_198;cat_2;cat_01;cat_1;cat_4;0.2;1;0.42;0.1676791;0.455836945
1195;29/05/2003;4/10/2003;func_005;cat_3;cat_02;cat_140;cat_2;cat_03;cat_4;cat_3;0;1;0.17;0.1231373;0.199179001
1195;4/10/2003;6/02/2005;func_039;cat_3;cat_02;cat_140;cat_2;cat_03;cat_4;cat_4;0.08;1;0.33;0.1402588;0.552329379
1195;6/02/2005;16/04/2006;func_155;cat_3;cat_02;cat_140;cat_2;cat_03;cat_4;cat_4;0.2;1;0.33;0.1542614;0.493371105
1052;29/05/2003;22/11/2004;func_039;cat_3;cat_02;cat_083;cat_1;cat_01;cat_4;cat_3;0.04;1;0.33;0.1353281;0.604003049
1125;24/04/2004;9/04/2005;func_024;cat_4;cat_04;cat_165;cat_1;cat_01;cat_1;cat_3;0.04;1;0.33;0.1460183;0.402444311
1125;19/12/2003;19/12/2003;func_041;cat_4;cat_04;cat_165;cat_1;cat_01;cat_1;cat_3;0.08;1;0.58;0.1623379;0.047704281
1125;19/12/2003;24/04/2004;func_112;cat_4;cat_04;cat_224;cat_1;cat_01;cat_1;cat_3;0.2;1;0.5;0.1817569;0.198356723
1228;1/02/2005;18/02/2006;func_177;cat_2;cat_08;cat_392;cat_2;cat_01;cat_4;cat_3;0.12;1;0.33;0.1564895;0.437788445
1228;18/02/2006;6/07/2007;func_216;cat_2;cat_08;cat_392;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1502353;0.564206252
985;15/08/2004;26/07/2005;func_039;cat_3;cat_05;cat_462;cat_2;cat_01;cat_1;cat_3;0.04;1;0.33;0.1520137;0.39769306
985;12/04/2004;15/08/2004;func_155;cat_3;cat_05;cat_462;cat_2;cat_01;cat_1;cat_3;0.08;1;0.33;0.1537314;0.196613432
1157;25/08/2005;27/06/2006;func_223;cat_2;cat_04;cat_197;cat_2;cat_01;cat_4;cat_2;0.04;0.8;0.58;0.2156863;0.35704627
1157;27/06/2006;16/11/2007;func_229;cat_2;cat_04;cat_197;cat_2;cat_01;cat_4;cat_2;0.04;0.8;0.33;0.1979412;0.568947966
420;28/06/2005;20/08/2005;func_022;cat_3;cat_04;cat_203;cat_1;cat_01;cat_1;cat_5;0.08;1;0.58;0.2374203;0.151808053
420;28/06/2005;28/06/2005;func_184;cat_3;cat_04;cat_141;cat_1;cat_01;cat_1;cat_5;0.12;1;0.67;0.2502216;0.037977134
31;19/07/2005;3/09/2006;func_166;cat_3;cat_08;cat_395;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.1486458;0.467804044
31;13/08/2004;19/07/2005;func_174;cat_2;cat_05;cat_398;cat_2;cat_01;cat_4;cat_2;0.2;1;0.33;0.170451;0.392934794
31;3/09/2006;7/05/2008;func_177;cat_2;cat_08;cat_380;cat_2;cat_01;cat_4;cat_2;0.16;0.8;0.33;0.1615948;0.664529393
1226;4/05/2003;16/01/2005;func_177;cat_2;cat_08;cat_401;cat_2;cat_01;cat_4;cat_2;0.16;0.8;0.33;0.1483033;0.672997295
571;28/12/2003;21/09/2004;func_234;cat_7;cat_04;cat_183;cat_1;cat_01;cat_4;cat_4;0.08;1;0.5;0.1721085;0.31847472
1177;11/07/2004;11/07/2004;func_041;cat_4;cat_02;cat_094;cat_2;cat_01;cat_1;cat_2;0.08;1;0.58;0.1971804;0.079129937
243;19/03/2004;14/11/2004;func_254;cat_2;cat_04;cat_165;cat_2;cat_01;cat_1;cat_2;0.12;1;0.58;0.2523549;0.291396137
696;10/02/2004;2/06/2005;func_000;cat_2;cat_04;cat_092;cat_1;cat_01;cat_3;cat_4;0.28;1;0.33;0.1493294;0.540120933
696;2/06/2005;2/06/2005;func_177;cat_2;cat_04;cat_092;cat_1;cat_01;cat_3;cat_4;0.28;1;0.33;0.1493294;0.064053089
696;6/02/2004;6/02/2004;func_196;cat_2;cat_04;cat_092;cat_1;cat_01;cat_3;cat_4;0.32;1;0.42;0.162517;0.032346166
696;6/02/2004;6/02/2004;func_216;cat_2;cat_04;cat_092;cat_1;cat_01;cat_3;cat_4;0.32;1;0.42;0.162517;0.037977134
696;6/02/2004;6/02/2004;func_216;cat_2;cat_04;cat_092;cat_1;cat_01;cat_3;cat_4;0.36;1;0.42;0.1786654;0.097825671
696;6/02/2004;10/02/2004;func_228;cat_2;cat_04;cat_092;cat_1;cat_01;cat_3;cat_4;0.4;1;0.42;0.1845327;0.126545734
790;13/12/2005;23/11/2006;func_155;cat_8;cat_25;cat_003;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.181817;0.397233571
790;23/11/2006;6/10/2007;func_155;cat_8;cat_15;cat_003;cat_2;cat_01;cat_4;cat_3;0;1;0.33;0.1764706;0.3685248
790;10/08/2008;16/06/2009;func_155;cat_8;cat_25;cat_031;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.183817;0.361119944
790;9/02/2005;13/12/2005;func_187;cat_8;cat_25;cat_003;cat_2;cat_01;cat_4;cat_3;0;1;0.33;0.3529412;0.35704627
790;6/10/2007;10/08/2008;func_187;cat_8;cat_25;cat_003;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.183817;0.358973447
285;30/01/2004;13/03/2005;func_105;cat_4;cat_04;cat_141;cat_2;cat_01;cat_9;cat_2;0.2;1;0.42;0.1923915;0.464898057
285;28/02/2003;30/01/2004;func_177;cat_7;cat_15;cat_004;cat_2;cat_01;cat_9;cat_3;0.04;1;0.33;0.1392098;0.38875322
288;1/01/2000;20/12/2000;func_000;cat_3;cat_02;cat_140;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1392098;0.407313748
288;6/05/2002;4/01/2004;func_008;cat_3;cat_02;cat_140;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.1459745;0.660748401
288;20/12/2000;6/05/2002;func_151;cat_3;cat_02;cat_140;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1392098;0.563900238
273;6/05/2004;10/10/2005;func_004;cat_4;cat_04;cat_203;cat_2;cat_01;cat_4;cat_3;0.12;1;0.33;0.1488072;0.583675799
525;1/01/2000;6/09/2002;func_000;cat_2;cat_06;cat_113;cat_2;cat_01;cat_4;cat_2;0.36;0.8;0.33;0.1799797;0.832841524
398;26/10/2004;26/10/2004;func_105;cat_4;cat_04;cat_400;cat_2;cat_01;cat_1;cat_2;0.08;0.8;0.42;0.2180693;0.097610272
693;8/05/2004;9/10/2004;func_105;cat_4;cat_08;cat_398;cat_1;cat_01;cat_4;cat_3;0;1;0.42;0.1910412;0.218290743
693;13/01/2004;8/05/2004;func_174;cat_2;cat_08;cat_398;cat_1;cat_01;cat_4;cat_3;0;1;0.42;0.1902235;0.190379603
226;8/08/2005;11/06/2006;func_175;cat_3;cat_02;cat_133;cat_1;cat_01;cat_4;cat_2;0;1;0.33;0.1633987;0.35704627
210;1/01/2000;7/07/2000;func_000;cat_4;cat_04;cat_187;cat_2;cat_01;cat_7;cat_3;0.12;1;0.33;0.1445007;0.245979259
210;10/09/2001;26/09/2002;func_006;cat_7;cat_04;cat_185;cat_2;cat_01;cat_7;cat_4;0.12;1;0.33;0.1546993;0.435946911
210;7/07/2000;10/09/2001;func_024;cat_4;cat_04;cat_187;cat_2;cat_01;cat_7;cat_3;0.12;1;0.33;0.1445007;0.488239216
1067;17/02/2005;29/06/2005;func_007;cat_2;cat_16;cat_300;cat_2;cat_01;cat_4;cat_3;0;1;0.42;0.1958353;0.201679297
1054;1/01/2000;5/05/2001;func_000;cat_7;cat_04;cat_267;cat_2;cat_01;cat_4;cat_4;0.08;1;0.33;0.1539908;0.552329379
1054;5/05/2001;31/12/2002;func_152;cat_7;cat_04;cat_267;cat_2;cat_01;cat_4;cat_4;0.08;1;0.33;0.1539908;0.658438171
582;17/10/2004;24/04/2005;func_155;cat_3;cat_01;cat_307;cat_2;cat_01;cat_1;cat_2;0.08;1;0.33;0.1884549;0.245979259
10;25/08/2005;25/07/2006;func_105;cat_4;cat_04;cat_257;cat_2;cat_01;cat_4;cat_2;0.12;1;0.42;0.2093418;0.385662712
10;7/04/2005;25/08/2005;func_107;cat_4;cat_04;cat_257;cat_2;cat_01;cat_4;cat_5;0.16;1;0.42;0.2113301;0.207527624
864;5/08/2005;7/12/2006;func_000;cat_3;cat_05;cat_393;cat_1;cat_01;cat_4;cat_3;0.04;1;0.33;0.1334288;0.551370962
864;28/04/2003;12/01/2004;func_038;cat_3;cat_05;cat_393;cat_1;cat_01;cat_4;cat_3;0.08;1;0.42;0.142466;0.309648561
864;24/12/2002;28/04/2003;func_162;cat_3;cat_05;cat_393;cat_1;cat_01;cat_4;cat_3;0.04;1;0.33;0.1334288;0.196613432
864;7/12/2006;15/05/2007;func_196;cat_3;cat_04;cat_393;cat_1;cat_01;cat_4;cat_3;0.16;1;0.42;0.1593817;0.222221703
864;12/01/2004;5/08/2005;func_239;cat_3;cat_03;cat_393;cat_1;cat_01;cat_4;cat_4;0.2;1;0.67;0.1983791;0.628976962
1175;26/05/2005;24/09/2006;func_000;cat_3;cat_09;cat_228;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1334288;0.547704281
1175;22/11/2003;26/05/2005;func_038;cat_3;cat_09;cat_228;cat_2;cat_01;cat_4;cat_3;0.2;1;0.42;0.1600673;0.611516217
1175;16/03/2003;22/11/2003;func_039;cat_3;cat_09;cat_228;cat_2;cat_01;cat_4;cat_3;0.12;1;0.33;0.1513176;0.301406879
1175;24/09/2006;25/10/2007;func_162;cat_3;cat_09;cat_228;cat_2;cat_01;cat_4;cat_3;0.04;1;0.33;0.1334288;0.452021012
1165;1/01/2000;6/09/2002;func_000;cat_2;cat_06;cat_111;cat_2;cat_01;cat_4;cat_3;0.4;1;0.33;0.1681575;0.832841524
653;28/09/2003;15/02/2004;func_044;cat_7;cat_04;cat_163;cat_2;cat_01;cat_1;cat_2;0.04;1;0.75;0.2331928;0.207527624
746;1/01/2000;18/06/2000;func_000;cat_3;cat_02;cat_105;cat_2;cat_01;cat_2;cat_3;0.12;1;0.33;0.1392098;0.230566905
746;17/03/2001;10/04/2002;func_038;cat_3;cat_02;cat_105;cat_2;cat_01;cat_7;cat_4;0.24;1;0.42;0.1626281;0.44484955
